timestamp_local,split,uq_partition,node_count,causal_input_node_count,timestamp_utc,date,hour,eligible_sample_count_h1,eligible_sample_count_h3,eligible_sample_count_h6
2026-01-01 03:00:00,train,train,51,51,2025-12-31 19:00:00,2026-01-01,3,51,51,51
2026-01-01 04:00:00,train,train,51,51,2025-12-31 20:00:00,2026-01-01,4,51,51,49
2026-01-01 05:00:00,train,train,51,51,2025-12-31 21:00:00,2026-01-01,5,51,51,51
2026-01-01 06:00:00,train,train,51,51,2025-12-31 22:00:00,2026-01-01,6,51,51,48
2026-01-01 07:00:00,train,train,51,51,2025-12-31 23:00:00,2026-01-01,7,51,49,49
2026-01-01 08:00:00,train,train,51,51,2026-01-01 00:00:00,2026-01-01,8,51,51,50
2026-01-01 09:00:00,train,train,51,51,2026-01-01 01:00:00,2026-01-01,9,49,48,50
2026-01-01 10:00:00,train,train,51,51,2026-01-01 02:00:00,2026-01-01,10,51,49,49
2026-01-01 11:00:00,train,train,51,51,2026-01-01 03:00:00,2026-01-01,11,48,50,49
2026-01-01 12:00:00,train,train,51,51,2026-01-01 04:00:00,2026-01-01,12,49,50,49
2026-01-01 13:00:00,train,train,51,51,2026-01-01 05:00:00,2026-01-01,13,50,49,49
2026-01-01 14:00:00,train,train,51,51,2026-01-01 06:00:00,2026-01-01,14,50,49,49
2026-01-01 15:00:00,train,train,51,51,2026-01-01 07:00:00,2026-01-01,15,49,49,47
2026-01-01 16:00:00,train,train,51,51,2026-01-01 08:00:00,2026-01-01,16,49,49,50
2026-01-01 17:00:00,train,train,51,51,2026-01-01 09:00:00,2026-01-01,17,49,49,51
2026-01-01 18:00:00,train,train,51,51,2026-01-01 10:00:00,2026-01-01,18,49,47,50
2026-01-01 19:00:00,train,train,51,51,2026-01-01 11:00:00,2026-01-01,19,49,50,49
2026-01-01 20:00:00,train,train,51,51,2026-01-01 12:00:00,2026-01-01,20,47,51,48
2026-01-01 21:00:00,train,train,51,51,2026-01-01 13:00:00,2026-01-01,21,50,50,51
2026-01-01 22:00:00,train,train,51,51,2026-01-01 14:00:00,2026-01-01,22,51,49,51
2026-01-01 23:00:00,train,train,51,51,2026-01-01 15:00:00,2026-01-01,23,50,48,50
2026-01-02 00:00:00,train,train,51,51,2026-01-01 16:00:00,2026-01-02,0,49,51,49
2026-01-02 01:00:00,train,train,51,51,2026-01-01 17:00:00,2026-01-02,1,48,51,49
2026-01-02 02:00:00,train,train,51,51,2026-01-01 18:00:00,2026-01-02,2,51,50,50
2026-01-02 03:00:00,train,train,51,51,2026-01-01 19:00:00,2026-01-02,3,51,49,51
2026-01-02 04:00:00,train,train,51,51,2026-01-01 20:00:00,2026-01-02,4,50,49,50
2026-01-02 05:00:00,train,train,51,51,2026-01-01 21:00:00,2026-01-02,5,49,50,50
2026-01-02 06:00:00,train,train,51,51,2026-01-01 22:00:00,2026-01-02,6,49,51,49
2026-01-02 07:00:00,train,train,51,51,2026-01-01 23:00:00,2026-01-02,7,50,50,50
2026-01-02 08:00:00,train,train,51,51,2026-01-02 00:00:00,2026-01-02,8,51,50,50
2026-01-02 09:00:00,train,train,51,51,2026-01-02 01:00:00,2026-01-02,9,50,49,51
2026-01-02 10:00:00,train,train,51,51,2026-01-02 02:00:00,2026-01-02,10,50,50,50
2026-01-02 11:00:00,train,train,51,51,2026-01-02 03:00:00,2026-01-02,11,49,50,49
2026-01-02 12:00:00,train,train,51,51,2026-01-02 04:00:00,2026-01-02,12,50,51,48
2026-01-02 13:00:00,train,train,51,51,2026-01-02 05:00:00,2026-01-02,13,50,50,49
2026-01-02 14:00:00,train,train,51,51,2026-01-02 06:00:00,2026-01-02,14,51,49,49
2026-01-02 15:00:00,train,train,51,51,2026-01-02 07:00:00,2026-01-02,15,50,48,48
2026-01-02 16:00:00,train,train,51,51,2026-01-02 08:00:00,2026-01-02,16,49,49,50
2026-01-02 17:00:00,train,train,51,51,2026-01-02 09:00:00,2026-01-02,17,48,49,50
2026-01-02 18:00:00,train,train,51,51,2026-01-02 10:00:00,2026-01-02,18,49,48,51
2026-01-02 19:00:00,train,train,51,51,2026-01-02 11:00:00,2026-01-02,19,49,50,51
2026-01-02 20:00:00,train,train,51,51,2026-01-02 12:00:00,2026-01-02,20,48,50,50
2026-01-02 21:00:00,train,train,51,51,2026-01-02 13:00:00,2026-01-02,21,50,51,49
2026-01-02 22:00:00,train,train,51,51,2026-01-02 14:00:00,2026-01-02,22,50,51,51
2026-01-02 23:00:00,train,train,51,51,2026-01-02 15:00:00,2026-01-02,23,51,50,48
2026-01-03 00:00:00,train,train,51,51,2026-01-02 16:00:00,2026-01-03,0,51,49,48
2026-01-03 01:00:00,train,train,51,51,2026-01-02 17:00:00,2026-01-03,1,50,51,49
2026-01-03 02:00:00,train,train,51,51,2026-01-02 18:00:00,2026-01-03,2,49,48,47
2026-01-03 03:00:00,train,train,51,51,2026-01-02 19:00:00,2026-01-03,3,51,48,50
2026-01-03 04:00:00,train,train,51,51,2026-01-02 20:00:00,2026-01-03,4,48,49,49
2026-01-03 05:00:00,train,train,51,51,2026-01-02 21:00:00,2026-01-03,5,48,47,50
2026-01-03 06:00:00,train,train,51,51,2026-01-02 22:00:00,2026-01-03,6,49,50,50
2026-01-03 07:00:00,train,train,51,51,2026-01-02 23:00:00,2026-01-03,7,47,49,49
2026-01-03 08:00:00,train,train,51,51,2026-01-03 00:00:00,2026-01-03,8,50,50,50
2026-01-03 09:00:00,train,train,51,51,2026-01-03 01:00:00,2026-01-03,9,49,50,49
2026-01-03 10:00:00,train,train,51,51,2026-01-03 02:00:00,2026-01-03,10,50,49,48
2026-01-03 11:00:00,train,train,51,51,2026-01-03 03:00:00,2026-01-03,11,50,50,51
2026-01-03 12:00:00,train,train,51,51,2026-01-03 04:00:00,2026-01-03,12,49,49,49
2026-01-03 13:00:00,train,train,51,51,2026-01-03 05:00:00,2026-01-03,13,50,48,50
2026-01-03 14:00:00,train,train,51,51,2026-01-03 06:00:00,2026-01-03,14,49,51,47
2026-01-03 15:00:00,train,train,51,51,2026-01-03 07:00:00,2026-01-03,15,48,49,49
2026-01-03 16:00:00,train,train,51,51,2026-01-03 08:00:00,2026-01-03,16,51,50,51
2026-01-03 17:00:00,train,train,51,51,2026-01-03 09:00:00,2026-01-03,17,49,47,51
2026-01-03 18:00:00,train,train,51,51,2026-01-03 10:00:00,2026-01-03,18,50,49,51
2026-01-03 19:00:00,train,train,51,51,2026-01-03 11:00:00,2026-01-03,19,47,51,50
2026-01-03 20:00:00,train,train,51,51,2026-01-03 12:00:00,2026-01-03,20,49,51,51
2026-01-03 21:00:00,train,train,51,51,2026-01-03 13:00:00,2026-01-03,21,51,51,51
2026-01-03 22:00:00,train,train,51,51,2026-01-03 14:00:00,2026-01-03,22,51,50,51
2026-01-03 23:00:00,train,train,51,51,2026-01-03 15:00:00,2026-01-03,23,51,51,51
2026-01-04 00:00:00,train,train,51,51,2026-01-03 16:00:00,2026-01-04,0,50,51,51
2026-01-04 01:00:00,train,train,51,51,2026-01-03 17:00:00,2026-01-04,1,51,51,51
2026-01-04 02:00:00,train,train,51,51,2026-01-03 18:00:00,2026-01-04,2,51,51,51
2026-01-04 03:00:00,train,train,51,51,2026-01-03 19:00:00,2026-01-04,3,51,51,51
2026-01-04 04:00:00,train,train,51,51,2026-01-03 20:00:00,2026-01-04,4,51,51,51
2026-01-04 05:00:00,train,train,51,51,2026-01-03 21:00:00,2026-01-04,5,51,51,51
2026-01-04 06:00:00,train,train,51,51,2026-01-03 22:00:00,2026-01-04,6,51,51,51
2026-01-04 07:00:00,train,train,51,51,2026-01-03 23:00:00,2026-01-04,7,51,51,50
2026-01-04 08:00:00,train,train,51,51,2026-01-04 00:00:00,2026-01-04,8,51,51,51
2026-01-04 09:00:00,train,train,51,51,2026-01-04 01:00:00,2026-01-04,9,51,51,51
2026-01-04 10:00:00,train,train,51,51,2026-01-04 02:00:00,2026-01-04,10,51,50,51
2026-01-04 11:00:00,train,train,51,51,2026-01-04 03:00:00,2026-01-04,11,51,51,51
2026-01-04 12:00:00,train,train,51,51,2026-01-04 04:00:00,2026-01-04,12,50,51,51
2026-01-04 13:00:00,train,train,51,51,2026-01-04 05:00:00,2026-01-04,13,51,51,51
2026-01-04 14:00:00,train,train,51,51,2026-01-04 06:00:00,2026-01-04,14,51,51,51
2026-01-04 15:00:00,train,train,51,51,2026-01-04 07:00:00,2026-01-04,15,51,51,51
2026-01-04 16:00:00,train,train,51,51,2026-01-04 08:00:00,2026-01-04,16,51,51,51
2026-01-04 17:00:00,train,train,51,51,2026-01-04 09:00:00,2026-01-04,17,51,51,51
2026-01-04 18:00:00,train,train,51,51,2026-01-04 10:00:00,2026-01-04,18,51,51,51
2026-01-04 19:00:00,train,train,51,51,2026-01-04 11:00:00,2026-01-04,19,51,51,51
2026-01-04 20:00:00,train,train,51,51,2026-01-04 12:00:00,2026-01-04,20,51,51,51
2026-01-04 21:00:00,train,train,51,51,2026-01-04 13:00:00,2026-01-04,21,51,51,51
2026-01-04 22:00:00,train,train,51,51,2026-01-04 14:00:00,2026-01-04,22,51,51,50
2026-01-04 23:00:00,train,train,51,51,2026-01-04 15:00:00,2026-01-04,23,51,51,51
2026-01-05 00:00:00,train,train,51,51,2026-01-04 16:00:00,2026-01-05,0,51,51,51
2026-01-05 01:00:00,train,train,51,51,2026-01-04 17:00:00,2026-01-05,1,51,50,51
2026-01-05 02:00:00,train,train,51,51,2026-01-04 18:00:00,2026-01-05,2,51,51,50
2026-01-05 03:00:00,train,train,51,51,2026-01-04 19:00:00,2026-01-05,3,50,51,51
2026-01-05 04:00:00,train,train,51,51,2026-01-04 20:00:00,2026-01-05,4,51,51,51
2026-01-05 05:00:00,train,train,51,51,2026-01-04 21:00:00,2026-01-05,5,51,50,51
2026-01-05 06:00:00,train,train,51,51,2026-01-04 22:00:00,2026-01-05,6,51,51,51
2026-01-05 07:00:00,train,train,51,51,2026-01-04 23:00:00,2026-01-05,7,50,51,51
2026-01-05 08:00:00,train,train,51,51,2026-01-05 00:00:00,2026-01-05,8,51,51,51
2026-01-05 09:00:00,train,train,51,51,2026-01-05 01:00:00,2026-01-05,9,51,51,51
2026-01-05 10:00:00,train,train,51,51,2026-01-05 02:00:00,2026-01-05,10,51,51,51
2026-01-05 11:00:00,train,train,51,51,2026-01-05 03:00:00,2026-01-05,11,51,51,51
2026-01-05 12:00:00,train,train,51,51,2026-01-05 04:00:00,2026-01-05,12,51,51,50
2026-01-05 13:00:00,train,train,51,51,2026-01-05 05:00:00,2026-01-05,13,51,51,51
2026-01-05 14:00:00,train,train,51,51,2026-01-05 06:00:00,2026-01-05,14,51,51,51
2026-01-05 15:00:00,train,train,51,51,2026-01-05 07:00:00,2026-01-05,15,51,50,50
2026-01-05 16:00:00,train,train,51,51,2026-01-05 08:00:00,2026-01-05,16,51,51,51
2026-01-05 17:00:00,train,train,51,51,2026-01-05 09:00:00,2026-01-05,17,50,51,50
2026-01-05 18:00:00,train,train,51,51,2026-01-05 10:00:00,2026-01-05,18,51,50,45
2026-01-05 19:00:00,train,train,51,51,2026-01-05 11:00:00,2026-01-05,19,51,51,51
2026-01-05 20:00:00,train,train,51,51,2026-01-05 12:00:00,2026-01-05,20,50,50,51
2026-01-05 21:00:00,train,train,51,51,2026-01-05 13:00:00,2026-01-05,21,51,45,51
2026-01-05 22:00:00,train,train,51,51,2026-01-05 14:00:00,2026-01-05,22,50,51,51
2026-01-05 23:00:00,train,train,51,51,2026-01-05 15:00:00,2026-01-05,23,45,51,51
2026-01-06 00:00:00,train,train,51,51,2026-01-05 16:00:00,2026-01-06,0,51,51,51
2026-01-06 01:00:00,train,train,51,51,2026-01-05 17:00:00,2026-01-06,1,51,51,51
2026-01-06 02:00:00,train,train,51,51,2026-01-05 18:00:00,2026-01-06,2,51,51,51
2026-01-06 03:00:00,train,train,51,51,2026-01-05 19:00:00,2026-01-06,3,51,51,51
2026-01-06 04:00:00,train,train,51,51,2026-01-05 20:00:00,2026-01-06,4,51,51,51
2026-01-06 05:00:00,train,train,51,51,2026-01-05 21:00:00,2026-01-06,5,51,51,51
2026-01-06 06:00:00,train,train,51,51,2026-01-05 22:00:00,2026-01-06,6,51,51,51
2026-01-06 07:00:00,train,train,51,51,2026-01-05 23:00:00,2026-01-06,7,51,51,51
2026-01-06 08:00:00,train,train,51,51,2026-01-06 00:00:00,2026-01-06,8,51,51,51
2026-01-06 09:00:00,train,train,51,51,2026-01-06 01:00:00,2026-01-06,9,51,51,51
2026-01-06 10:00:00,train,train,51,51,2026-01-06 02:00:00,2026-01-06,10,51,51,51
2026-01-06 11:00:00,train,train,51,51,2026-01-06 03:00:00,2026-01-06,11,51,51,51
2026-01-06 12:00:00,train,train,51,51,2026-01-06 04:00:00,2026-01-06,12,51,51,51
2026-01-06 13:00:00,train,train,51,51,2026-01-06 05:00:00,2026-01-06,13,51,51,51
2026-01-06 14:00:00,train,train,51,51,2026-01-06 06:00:00,2026-01-06,14,51,51,50
2026-01-06 15:00:00,train,train,51,51,2026-01-06 07:00:00,2026-01-06,15,51,51,51
2026-01-06 16:00:00,train,train,51,51,2026-01-06 08:00:00,2026-01-06,16,51,51,51
2026-01-06 17:00:00,train,train,51,51,2026-01-06 09:00:00,2026-01-06,17,51,50,51
2026-01-06 18:00:00,train,train,51,51,2026-01-06 10:00:00,2026-01-06,18,51,51,51
2026-01-06 19:00:00,train,train,51,51,2026-01-06 11:00:00,2026-01-06,19,50,51,51
2026-01-06 20:00:00,train,train,51,51,2026-01-06 12:00:00,2026-01-06,20,51,51,51
2026-01-06 21:00:00,train,train,51,51,2026-01-06 13:00:00,2026-01-06,21,51,51,50
2026-01-06 22:00:00,train,train,51,51,2026-01-06 14:00:00,2026-01-06,22,51,51,51
2026-01-06 23:00:00,train,train,51,51,2026-01-06 15:00:00,2026-01-06,23,51,51,50
2026-01-07 00:00:00,train,train,51,51,2026-01-06 16:00:00,2026-01-07,0,51,50,51
2026-01-07 01:00:00,train,train,51,51,2026-01-06 17:00:00,2026-01-07,1,51,51,51
2026-01-07 02:00:00,train,train,51,51,2026-01-06 18:00:00,2026-01-07,2,50,50,51
2026-01-07 03:00:00,train,train,51,51,2026-01-06 19:00:00,2026-01-07,3,51,51,51
2026-01-07 04:00:00,train,train,51,51,2026-01-06 20:00:00,2026-01-07,4,50,51,51
2026-01-07 05:00:00,train,train,51,51,2026-01-06 21:00:00,2026-01-07,5,51,51,51
2026-01-07 06:00:00,train,train,51,51,2026-01-06 22:00:00,2026-01-07,6,51,51,51
2026-01-07 07:00:00,train,train,51,51,2026-01-06 23:00:00,2026-01-07,7,51,51,51
2026-01-07 08:00:00,train,train,51,51,2026-01-07 00:00:00,2026-01-07,8,51,51,50
2026-01-07 09:00:00,train,train,51,51,2026-01-07 01:00:00,2026-01-07,9,51,51,50
2026-01-07 10:00:00,train,train,51,51,2026-01-07 02:00:00,2026-01-07,10,51,51,51
2026-01-07 11:00:00,train,train,51,51,2026-01-07 03:00:00,2026-01-07,11,51,50,51
2026-01-07 12:00:00,train,train,51,51,2026-01-07 04:00:00,2026-01-07,12,51,50,51
2026-01-07 13:00:00,train,train,51,51,2026-01-07 05:00:00,2026-01-07,13,50,51,50
2026-01-07 14:00:00,train,train,51,51,2026-01-07 06:00:00,2026-01-07,14,50,51,50
2026-01-07 15:00:00,train,train,51,51,2026-01-07 07:00:00,2026-01-07,15,51,51,51
2026-01-07 16:00:00,train,train,51,51,2026-01-07 08:00:00,2026-01-07,16,51,50,50
2026-01-07 17:00:00,train,train,51,51,2026-01-07 09:00:00,2026-01-07,17,51,50,50
2026-01-07 18:00:00,train,train,51,51,2026-01-07 10:00:00,2026-01-07,18,50,51,51
2026-01-07 19:00:00,train,train,51,51,2026-01-07 11:00:00,2026-01-07,19,50,50,51
2026-01-07 20:00:00,train,train,51,51,2026-01-07 12:00:00,2026-01-07,20,51,50,51
2026-01-07 21:00:00,train,train,51,51,2026-01-07 13:00:00,2026-01-07,21,50,51,51
2026-01-07 22:00:00,train,train,51,51,2026-01-07 14:00:00,2026-01-07,22,50,51,51
2026-01-07 23:00:00,train,train,51,51,2026-01-07 15:00:00,2026-01-07,23,51,51,51
2026-01-08 00:00:00,train,train,51,51,2026-01-07 16:00:00,2026-01-08,0,51,51,49
2026-01-08 01:00:00,train,train,51,51,2026-01-07 17:00:00,2026-01-08,1,51,51,51
2026-01-08 02:00:00,train,train,51,51,2026-01-07 18:00:00,2026-01-08,2,51,51,49
2026-01-08 03:00:00,train,train,51,51,2026-01-07 19:00:00,2026-01-08,3,51,49,50
2026-01-08 04:00:00,train,train,51,51,2026-01-07 20:00:00,2026-01-08,4,51,51,51
2026-01-08 05:00:00,train,train,51,51,2026-01-07 21:00:00,2026-01-08,5,49,49,51
2026-01-08 06:00:00,train,train,51,51,2026-01-07 22:00:00,2026-01-08,6,51,50,51
2026-01-08 07:00:00,train,train,51,51,2026-01-07 23:00:00,2026-01-08,7,49,51,51
2026-01-08 08:00:00,train,train,51,51,2026-01-08 00:00:00,2026-01-08,8,50,51,50
2026-01-08 09:00:00,train,train,51,51,2026-01-08 01:00:00,2026-01-08,9,51,51,50
2026-01-08 10:00:00,train,train,51,51,2026-01-08 02:00:00,2026-01-08,10,51,51,51
2026-01-08 11:00:00,train,train,51,51,2026-01-08 03:00:00,2026-01-08,11,51,50,50
2026-01-08 12:00:00,train,train,51,51,2026-01-08 04:00:00,2026-01-08,12,51,50,51
2026-01-08 13:00:00,train,train,51,51,2026-01-08 05:00:00,2026-01-08,13,50,51,51
2026-01-08 14:00:00,train,train,51,51,2026-01-08 06:00:00,2026-01-08,14,50,50,51
2026-01-08 15:00:00,train,train,51,51,2026-01-08 07:00:00,2026-01-08,15,51,51,51
2026-01-08 16:00:00,train,train,51,51,2026-01-08 08:00:00,2026-01-08,16,50,51,51
2026-01-08 17:00:00,train,train,51,51,2026-01-08 09:00:00,2026-01-08,17,51,51,51
2026-01-08 18:00:00,train,train,51,51,2026-01-08 10:00:00,2026-01-08,18,51,51,51
2026-01-08 19:00:00,train,train,51,51,2026-01-08 11:00:00,2026-01-08,19,51,51,51
2026-01-08 20:00:00,train,train,51,51,2026-01-08 12:00:00,2026-01-08,20,51,51,51
2026-01-08 21:00:00,train,train,51,51,2026-01-08 13:00:00,2026-01-08,21,51,51,51
2026-01-08 22:00:00,train,train,51,51,2026-01-08 14:00:00,2026-01-08,22,51,51,51
2026-01-08 23:00:00,train,train,51,51,2026-01-08 15:00:00,2026-01-08,23,51,51,51
2026-01-09 00:00:00,train,train,51,51,2026-01-08 16:00:00,2026-01-09,0,51,51,51
2026-01-09 01:00:00,train,train,51,51,2026-01-08 17:00:00,2026-01-09,1,51,51,51
2026-01-09 02:00:00,train,train,51,51,2026-01-08 18:00:00,2026-01-09,2,51,51,51
2026-01-09 03:00:00,train,train,51,51,2026-01-08 19:00:00,2026-01-09,3,51,51,51
2026-01-09 04:00:00,train,train,51,51,2026-01-08 20:00:00,2026-01-09,4,51,51,51
2026-01-09 05:00:00,train,train,51,51,2026-01-08 21:00:00,2026-01-09,5,51,51,51
2026-01-09 06:00:00,train,train,51,51,2026-01-08 22:00:00,2026-01-09,6,51,51,51
2026-01-09 07:00:00,train,train,51,51,2026-01-08 23:00:00,2026-01-09,7,51,51,51
2026-01-09 08:00:00,train,train,51,51,2026-01-09 00:00:00,2026-01-09,8,51,51,49
2026-01-09 09:00:00,train,train,51,51,2026-01-09 01:00:00,2026-01-09,9,51,51,51
2026-01-09 10:00:00,train,train,51,51,2026-01-09 02:00:00,2026-01-09,10,51,51,51
2026-01-09 11:00:00,train,train,51,51,2026-01-09 03:00:00,2026-01-09,11,51,49,51
2026-01-09 12:00:00,train,train,51,51,2026-01-09 04:00:00,2026-01-09,12,51,51,51
2026-01-09 13:00:00,train,train,51,51,2026-01-09 05:00:00,2026-01-09,13,49,51,50
2026-01-09 14:00:00,train,train,51,51,2026-01-09 06:00:00,2026-01-09,14,51,51,51
2026-01-09 15:00:00,train,train,51,51,2026-01-09 07:00:00,2026-01-09,15,51,51,51
2026-01-09 16:00:00,train,train,51,51,2026-01-09 08:00:00,2026-01-09,16,51,50,51
2026-01-09 17:00:00,train,train,51,51,2026-01-09 09:00:00,2026-01-09,17,51,51,51
2026-01-09 18:00:00,train,train,51,51,2026-01-09 10:00:00,2026-01-09,18,50,51,51
2026-01-09 19:00:00,train,train,51,51,2026-01-09 11:00:00,2026-01-09,19,51,51,50
2026-01-09 20:00:00,train,train,51,51,2026-01-09 12:00:00,2026-01-09,20,51,51,50
2026-01-09 21:00:00,train,train,51,51,2026-01-09 13:00:00,2026-01-09,21,51,51,51
2026-01-09 22:00:00,train,train,51,51,2026-01-09 14:00:00,2026-01-09,22,51,50,51
2026-01-09 23:00:00,train,train,51,51,2026-01-09 15:00:00,2026-01-09,23,51,50,51
2026-01-10 00:00:00,train,train,51,51,2026-01-09 16:00:00,2026-01-10,0,50,51,51
2026-01-10 01:00:00,train,train,51,51,2026-01-09 17:00:00,2026-01-10,1,50,51,51
2026-01-10 02:00:00,train,train,51,51,2026-01-09 18:00:00,2026-01-10,2,51,51,51
2026-01-10 03:00:00,train,train,51,51,2026-01-09 19:00:00,2026-01-10,3,51,51,51
2026-01-10 04:00:00,train,train,51,51,2026-01-09 20:00:00,2026-01-10,4,51,51,51
2026-01-10 05:00:00,train,train,51,51,2026-01-09 21:00:00,2026-01-10,5,51,51,51
2026-01-10 06:00:00,train,train,51,51,2026-01-09 22:00:00,2026-01-10,6,51,51,50
2026-01-10 07:00:00,train,train,51,51,2026-01-09 23:00:00,2026-01-10,7,51,51,51
2026-01-10 08:00:00,train,train,51,51,2026-01-10 00:00:00,2026-01-10,8,51,51,51
2026-01-10 09:00:00,train,train,51,51,2026-01-10 01:00:00,2026-01-10,9,51,50,51
2026-01-10 10:00:00,train,train,51,51,2026-01-10 02:00:00,2026-01-10,10,51,51,51
2026-01-10 11:00:00,train,train,51,51,2026-01-10 03:00:00,2026-01-10,11,50,51,49
2026-01-10 12:00:00,train,train,51,51,2026-01-10 04:00:00,2026-01-10,12,51,51,51
2026-01-10 13:00:00,train,train,51,51,2026-01-10 05:00:00,2026-01-10,13,51,51,51
2026-01-10 14:00:00,train,train,51,51,2026-01-10 06:00:00,2026-01-10,14,51,49,51
2026-01-10 15:00:00,train,train,51,51,2026-01-10 07:00:00,2026-01-10,15,51,51,50
2026-01-10 16:00:00,train,train,51,51,2026-01-10 08:00:00,2026-01-10,16,49,51,51
2026-01-10 17:00:00,train,train,51,51,2026-01-10 09:00:00,2026-01-10,17,51,51,50
2026-01-10 18:00:00,train,train,51,51,2026-01-10 10:00:00,2026-01-10,18,51,50,51
2026-01-10 19:00:00,train,train,51,51,2026-01-10 11:00:00,2026-01-10,19,51,51,51
2026-01-10 20:00:00,train,train,51,51,2026-01-10 12:00:00,2026-01-10,20,50,50,51
2026-01-10 21:00:00,train,train,51,51,2026-01-10 13:00:00,2026-01-10,21,51,51,51
2026-01-10 22:00:00,train,train,51,51,2026-01-10 14:00:00,2026-01-10,22,50,51,51
2026-01-10 23:00:00,train,train,51,51,2026-01-10 15:00:00,2026-01-10,23,51,51,51
2026-01-11 00:00:00,train,train,51,51,2026-01-10 16:00:00,2026-01-11,0,51,51,51
2026-01-11 01:00:00,train,train,51,51,2026-01-10 17:00:00,2026-01-11,1,51,51,51
2026-01-11 02:00:00,train,train,51,51,2026-01-10 18:00:00,2026-01-11,2,51,51,50
2026-01-11 03:00:00,train,train,51,51,2026-01-10 19:00:00,2026-01-11,3,51,51,50
2026-01-11 04:00:00,train,train,51,51,2026-01-10 20:00:00,2026-01-11,4,51,51,51
2026-01-11 05:00:00,train,train,51,51,2026-01-10 21:00:00,2026-01-11,5,51,50,51
2026-01-11 06:00:00,train,train,51,51,2026-01-10 22:00:00,2026-01-11,6,51,50,51
2026-01-11 07:00:00,train,train,51,51,2026-01-10 23:00:00,2026-01-11,7,50,51,50
2026-01-11 08:00:00,train,train,51,51,2026-01-11 00:00:00,2026-01-11,8,50,51,51
2026-01-11 09:00:00,train,train,51,51,2026-01-11 01:00:00,2026-01-11,9,51,51,50
2026-01-11 10:00:00,train,train,51,51,2026-01-11 02:00:00,2026-01-11,10,51,50,50
2026-01-11 11:00:00,train,train,51,51,2026-01-11 03:00:00,2026-01-11,11,51,51,51
2026-01-11 12:00:00,train,train,51,51,2026-01-11 04:00:00,2026-01-11,12,50,50,51
2026-01-11 13:00:00,train,train,51,51,2026-01-11 05:00:00,2026-01-11,13,51,50,51
2026-01-11 14:00:00,train,train,51,51,2026-01-11 06:00:00,2026-01-11,14,50,51,50
2026-01-11 15:00:00,train,train,51,51,2026-01-11 07:00:00,2026-01-11,15,50,51,50
2026-01-11 16:00:00,train,train,51,51,2026-01-11 08:00:00,2026-01-11,16,51,51,51
2026-01-11 17:00:00,train,train,51,51,2026-01-11 09:00:00,2026-01-11,17,51,50,50
2026-01-11 18:00:00,train,train,51,51,2026-01-11 10:00:00,2026-01-11,18,51,50,51
2026-01-11 19:00:00,train,train,51,51,2026-01-11 11:00:00,2026-01-11,19,50,51,51
2026-01-11 20:00:00,train,train,51,51,2026-01-11 12:00:00,2026-01-11,20,50,50,51
2026-01-11 21:00:00,train,train,51,51,2026-01-11 13:00:00,2026-01-11,21,51,51,50
2026-01-11 22:00:00,train,train,51,51,2026-01-11 14:00:00,2026-01-11,22,50,51,51
2026-01-11 23:00:00,train,train,51,51,2026-01-11 15:00:00,2026-01-11,23,51,51,51
2026-01-12 00:00:00,train,train,51,51,2026-01-11 16:00:00,2026-01-12,0,51,50,49
2026-01-12 01:00:00,train,train,51,51,2026-01-11 17:00:00,2026-01-12,1,51,51,50
2026-01-12 02:00:00,train,train,51,51,2026-01-11 18:00:00,2026-01-12,2,50,51,51
2026-01-12 03:00:00,train,train,51,51,2026-01-11 19:00:00,2026-01-12,3,51,49,51
2026-01-12 04:00:00,train,train,51,51,2026-01-11 20:00:00,2026-01-12,4,51,50,49
2026-01-12 05:00:00,train,train,51,51,2026-01-11 21:00:00,2026-01-12,5,49,51,49
2026-01-12 06:00:00,train,train,51,51,2026-01-11 22:00:00,2026-01-12,6,50,51,50
2026-01-12 07:00:00,train,train,51,51,2026-01-11 23:00:00,2026-01-12,7,51,49,51
2026-01-12 08:00:00,train,train,51,51,2026-01-12 00:00:00,2026-01-12,8,51,49,48
2026-01-12 09:00:00,train,train,51,51,2026-01-12 01:00:00,2026-01-12,9,49,50,49
2026-01-12 10:00:00,train,train,51,51,2026-01-12 02:00:00,2026-01-12,10,49,51,51
2026-01-12 11:00:00,train,train,51,51,2026-01-12 03:00:00,2026-01-12,11,50,48,50
2026-01-12 12:00:00,train,train,51,51,2026-01-12 04:00:00,2026-01-12,12,51,49,49
2026-01-12 13:00:00,train,train,51,51,2026-01-12 05:00:00,2026-01-12,13,48,51,51
2026-01-12 14:00:00,train,train,51,51,2026-01-12 06:00:00,2026-01-12,14,49,50,51
2026-01-12 15:00:00,train,train,51,51,2026-01-12 07:00:00,2026-01-12,15,51,49,50
2026-01-12 16:00:00,train,train,51,51,2026-01-12 08:00:00,2026-01-12,16,50,51,50
2026-01-12 17:00:00,train,train,51,51,2026-01-12 09:00:00,2026-01-12,17,49,51,51
2026-01-12 18:00:00,train,train,51,51,2026-01-12 10:00:00,2026-01-12,18,51,50,50
2026-01-12 19:00:00,train,train,51,51,2026-01-12 11:00:00,2026-01-12,19,51,50,51
2026-01-12 20:00:00,train,train,51,51,2026-01-12 12:00:00,2026-01-12,20,50,51,50
2026-01-12 21:00:00,train,train,51,51,2026-01-12 13:00:00,2026-01-12,21,50,50,51
2026-01-12 22:00:00,train,train,51,51,2026-01-12 14:00:00,2026-01-12,22,51,51,49
