gap_id,node_id,gap_start,gap_end,gap_length_hours,start_split,end_split,carry_forward_count,fallback_count,excluded_count
N039_G0022,N039,2026-02-10 19:00:00,2026-02-10 22:00:00,4,validation,validation,4,0,0
N039_G0023,N039,2026-02-11 19:00:00,2026-02-11 22:00:00,4,validation,validation,4,0,0
N039_G0024,N039,2026-02-12 21:00:00,2026-02-12 23:00:00,3,validation,validation,3,0,0
N039_G0025,N039,2026-02-15 15:00:00,2026-02-15 15:00:00,1,validation,validation,1,0,0
N039_G0026,N039,2026-02-17 00:00:00,2026-02-17 23:00:00,24,test,test,24,0,0
N039_G0027,N039,2026-02-18 16:00:00,2026-02-18 16:00:00,1,test,test,1,0,0
N039_G0028,N039,2026-02-20 00:00:00,2026-02-20 00:00:00,1,test,test,1,0,0
N039_G0029,N039,2026-02-22 16:00:00,2026-02-22 16:00:00,1,test,test,1,0,0
N039_G0030,N039,2026-02-23 10:00:00,2026-02-23 10:00:00,1,test,test,1,0,0
N039_G0031,N039,2026-02-24 20:00:00,2026-02-24 20:00:00,1,test,test,1,0,0
N040_G0001,N040,2025-12-08 15:00:00,2025-12-08 15:00:00,1,train,train,1,0,0
N040_G0002,N040,2025-12-09 01:00:00,2025-12-09 09:00:00,9,train,train,9,0,0
N040_G0003,N040,2025-12-10 02:00:00,2025-12-10 06:00:00,5,train,train,5,0,0
N040_G0004,N040,2025-12-11 08:00:00,2025-12-11 09:00:00,2,train,train,2,0,0
N040_G0005,N040,2025-12-19 12:00:00,2025-12-19 12:00:00,1,train,train,1,0,0
N040_G0006,N040,2025-12-27 05:00:00,2025-12-27 05:00:00,1,train,train,1,0,0
N040_G0007,N040,2026-01-03 09:00:00,2026-01-03 09:00:00,1,train,train,1,0,0
N040_G0008,N040,2026-01-10 17:00:00,2026-01-10 17:00:00,1,train,train,1,0,0
N040_G0009,N040,2026-01-14 20:00:00,2026-01-14 20:00:00,1,train,train,1,0,0
N040_G0010,N040,2026-01-14 22:00:00,2026-01-14 22:00:00,1,train,train,1,0,0
N040_G0011,N040,2026-01-16 12:00:00,2026-01-16 12:00:00,1,train,train,1,0,0
N040_G0012,N040,2026-01-18 15:00:00,2026-01-18 15:00:00,1,train,train,1,0,0
N040_G0013,N040,2026-01-22 13:00:00,2026-01-22 14:00:00,2,train,train,2,0,0
N040_G0014,N040,2026-01-23 06:00:00,2026-01-23 06:00:00,1,train,train,1,0,0
N040_G0015,N040,2026-01-23 20:00:00,2026-01-23 20:00:00,1,train,train,1,0,0
N040_G0016,N040,2026-01-26 14:00:00,2026-01-26 14:00:00,1,train,train,1,0,0
N040_G0017,N040,2026-01-26 21:00:00,2026-01-26 21:00:00,1,train,train,1,0,0
N040_G0018,N040,2026-01-28 02:00:00,2026-01-28 02:00:00,1,train,train,1,0,0
N040_G0019,N040,2026-01-30 19:00:00,2026-01-30 19:00:00,1,train,train,1,0,0
N040_G0020,N040,2026-02-01 12:00:00,2026-02-01 12:00:00,1,train,train,1,0,0
N040_G0021,N040,2026-02-04 15:00:00,2026-02-04 15:00:00,1,validation,validation,1,0,0
N040_G0022,N040,2026-02-07 08:00:00,2026-02-07 08:00:00,1,validation,validation,1,0,0
N040_G0023,N040,2026-02-07 18:00:00,2026-02-07 18:00:00,1,validation,validation,1,0,0
N040_G0024,N040,2026-02-10 19:00:00,2026-02-10 22:00:00,4,validation,validation,4,0,0
N040_G0025,N040,2026-02-11 19:00:00,2026-02-11 22:00:00,4,validation,validation,4,0,0
N040_G0026,N040,2026-02-12 21:00:00,2026-02-12 23:00:00,3,validation,validation,3,0,0
N040_G0027,N040,2026-02-17 00:00:00,2026-02-17 23:00:00,24,test,test,24,0,0
N041_G0001,N041,2025-12-09 01:00:00,2025-12-09 09:00:00,9,train,train,9,0,0
N041_G0002,N041,2025-12-10 02:00:00,2025-12-10 06:00:00,5,train,train,5,0,0
N041_G0003,N041,2025-12-11 08:00:00,2025-12-11 09:00:00,2,train,train,2,0,0
N041_G0004,N041,2025-12-31 23:00:00,2025-12-31 23:00:00,1,train,train,1,0,0
N041_G0005,N041,2026-01-03 06:00:00,2026-01-03 06:00:00,1,train,train,1,0,0
N041_G0006,N041,2026-01-08 09:00:00,2026-01-08 09:00:00,1,train,train,1,0,0
N041_G0007,N041,2026-01-12 10:00:00,2026-01-12 10:00:00,1,train,train,1,0,0
N041_G0008,N041,2026-01-13 02:00:00,2026-01-13 02:00:00,1,train,train,1,0,0
N041_G0009,N041,2026-01-16 22:00:00,2026-01-16 22:00:00,1,train,train,1,0,0
N041_G0010,N041,2026-01-17 02:00:00,2026-01-17 02:00:00,1,train,train,1,0,0
N041_G0011,N041,2026-01-20 06:00:00,2026-01-20 06:00:00,1,train,train,1,0,0
N041_G0012,N041,2026-01-22 09:00:00,2026-01-22 09:00:00,1,train,train,1,0,0
N041_G0013,N041,2026-01-24 20:00:00,2026-01-24 20:00:00,1,train,train,1,0,0
N041_G0014,N041,2026-01-26 03:00:00,2026-01-26 04:00:00,2,train,train,2,0,0
N041_G0015,N041,2026-01-28 20:00:00,2026-01-28 20:00:00,1,train,train,1,0,0
N041_G0016,N041,2026-01-31 17:00:00,2026-01-31 17:00:00,1,train,train,1,0,0
N041_G0017,N041,2026-02-03 03:00:00,2026-02-03 03:00:00,1,train,train,1,0,0
N041_G0018,N041,2026-02-03 16:00:00,2026-02-03 17:00:00,2,train,train,2,0,0
N041_G0019,N041,2026-02-05 12:00:00,2026-02-05 12:00:00,1,validation,validation,1,0,0
N041_G0020,N041,2026-02-10 07:00:00,2026-02-10 07:00:00,1,validation,validation,1,0,0
N041_G0021,N041,2026-02-10 14:00:00,2026-02-10 14:00:00,1,validation,validation,1,0,0
N041_G0022,N041,2026-02-10 19:00:00,2026-02-10 22:00:00,4,validation,validation,4,0,0
N041_G0023,N041,2026-02-11 19:00:00,2026-02-11 22:00:00,4,validation,validation,4,0,0
N041_G0024,N041,2026-02-12 03:00:00,2026-02-12 03:00:00,1,validation,validation,1,0,0
N041_G0025,N041,2026-02-12 21:00:00,2026-02-12 23:00:00,3,validation,validation,3,0,0
N041_G0026,N041,2026-02-13 02:00:00,2026-02-13 02:00:00,1,validation,validation,1,0,0
N041_G0027,N041,2026-02-15 09:00:00,2026-02-15 09:00:00,1,validation,validation,1,0,0
N041_G0028,N041,2026-02-17 00:00:00,2026-02-17 23:00:00,24,test,test,24,0,0
N041_G0029,N041,2026-02-19 06:00:00,2026-02-19 06:00:00,1,test,test,1,0,0
N042_G0001,N042,2025-12-08 15:00:00,2025-12-08 15:00:00,1,train,train,1,0,0
N042_G0002,N042,2025-12-09 01:00:00,2025-12-09 09:00:00,9,train,train,9,0,0
N042_G0003,N042,2025-12-10 02:00:00,2025-12-10 06:00:00,5,train,train,5,0,0
N042_G0004,N042,2025-12-11 08:00:00,2025-12-11 09:00:00,2,train,train,2,0,0
N042_G0005,N042,2025-12-31 22:00:00,2025-12-31 22:00:00,1,train,train,1,0,0
N042_G0006,N042,2026-01-03 10:00:00,2026-01-03 10:00:00,1,train,train,1,0,0
N042_G0007,N042,2026-01-03 20:00:00,2026-01-03 20:00:00,1,train,train,1,0,0
N042_G0008,N042,2026-01-07 23:00:00,2026-01-07 23:00:00,1,train,train,1,0,0
N042_G0009,N042,2026-01-17 05:00:00,2026-01-17 05:00:00,1,train,train,1,0,0
N042_G0010,N042,2026-01-18 17:00:00,2026-01-18 17:00:00,1,train,train,1,0,0
N042_G0011,N042,2026-01-18 19:00:00,2026-01-18 19:00:00,1,train,train,1,0,0
N042_G0012,N042,2026-01-20 07:00:00,2026-01-20 07:00:00,1,train,train,1,0,0
N042_G0013,N042,2026-01-20 11:00:00,2026-01-20 11:00:00,1,train,train,1,0,0
N042_G0014,N042,2026-01-24 05:00:00,2026-01-24 05:00:00,1,train,train,1,0,0
N042_G0015,N042,2026-01-25 13:00:00,2026-01-25 13:00:00,1,train,train,1,0,0
N042_G0016,N042,2026-01-25 20:00:00,2026-01-25 20:00:00,1,train,train,1,0,0
N042_G0017,N042,2026-01-26 14:00:00,2026-01-26 14:00:00,1,train,train,1,0,0
N042_G0018,N042,2026-02-03 11:00:00,2026-02-03 11:00:00,1,train,train,1,0,0
N042_G0019,N042,2026-02-05 14:00:00,2026-02-05 14:00:00,1,validation,validation,1,0,0
N042_G0020,N042,2026-02-07 18:00:00,2026-02-07 18:00:00,1,validation,validation,1,0,0
N042_G0021,N042,2026-02-09 22:00:00,2026-02-09 22:00:00,1,validation,validation,1,0,0
N042_G0022,N042,2026-02-10 14:00:00,2026-02-10 14:00:00,1,validation,validation,1,0,0
N042_G0023,N042,2026-02-10 19:00:00,2026-02-10 22:00:00,4,validation,validation,4,0,0
N042_G0024,N042,2026-02-11 18:00:00,2026-02-11 22:00:00,5,validation,validation,5,0,0
N042_G0025,N042,2026-02-12 21:00:00,2026-02-12 23:00:00,3,validation,validation,3,0,0
N042_G0026,N042,2026-02-13 05:00:00,2026-02-13 05:00:00,1,validation,validation,1,0,0
N042_G0027,N042,2026-02-14 23:00:00,2026-02-14 23:00:00,1,validation,validation,1,0,0
N042_G0028,N042,2026-02-17 00:00:00,2026-02-17 23:00:00,24,test,test,24,0,0
N042_G0029,N042,2026-02-18 13:00:00,2026-02-18 13:00:00,1,test,test,1,0,0
N042_G0030,N042,2026-02-18 20:00:00,2026-02-18 20:00:00,1,test,test,1,0,0
N042_G0031,N042,2026-02-19 07:00:00,2026-02-19 07:00:00,1,test,test,1,0,0
N042_G0032,N042,2026-02-19 11:00:00,2026-02-19 11:00:00,1,test,test,1,0,0
N042_G0033,N042,2026-02-22 13:00:00,2026-02-22 13:00:00,1,test,test,1,0,0
N042_G0034,N042,2026-02-22 20:00:00,2026-02-22 20:00:00,1,test,test,1,0,0
N043_G0001,N043,2025-12-09 01:00:00,2025-12-09 09:00:00,9,train,train,9,0,0
N043_G0002,N043,2025-12-10 02:00:00,2025-12-10 06:00:00,5,train,train,5,0,0
N043_G0003,N043,2025-12-11 08:00:00,2025-12-11 09:00:00,2,train,train,2,0,0
N043_G0004,N043,2025-12-17 20:00:00,2025-12-17 20:00:00,1,train,train,1,0,0
N043_G0005,N043,2025-12-31 22:00:00,2025-12-31 22:00:00,1,train,train,1,0,0
N043_G0006,N043,2026-01-02 01:00:00,2026-01-02 01:00:00,1,train,train,1,0,0
N043_G0007,N043,2026-01-07 15:00:00,2026-01-07 15:00:00,1,train,train,1,0,0
N043_G0008,N043,2026-01-10 01:00:00,2026-01-10 01:00:00,1,train,train,1,0,0
N043_G0009,N043,2026-01-10 12:00:00,2026-01-10 12:00:00,1,train,train,1,0,0
N043_G0010,N043,2026-01-13 20:00:00,2026-01-13 20:00:00,1,train,train,1,0,0
N043_G0011,N043,2026-01-14 14:00:00,2026-01-14 14:00:00,1,train,train,1,0,0
N043_G0012,N043,2026-01-16 23:00:00,2026-01-16 23:00:00,1,train,train,1,0,0
N043_G0013,N043,2026-01-20 19:00:00,2026-01-20 19:00:00,1,train,train,1,0,0
N043_G0014,N043,2026-01-22 22:00:00,2026-01-22 22:00:00,1,train,train,1,0,0
N043_G0015,N043,2026-01-23 16:00:00,2026-01-23 16:00:00,1,train,train,1,0,0
N043_G0016,N043,2026-01-25 00:00:00,2026-01-25 00:00:00,1,train,train,1,0,0
N043_G0017,N043,2026-01-25 07:00:00,2026-01-25 07:00:00,1,train,train,1,0,0
N043_G0018,N043,2026-01-26 02:00:00,2026-01-26 02:00:00,1,train,train,1,0,0
N043_G0019,N043,2026-01-27 08:00:00,2026-01-27 08:00:00,1,train,train,1,0,0
N043_G0020,N043,2026-01-27 12:00:00,2026-01-27 12:00:00,1,train,train,1,0,0
N043_G0021,N043,2026-01-29 10:00:00,2026-01-29 10:00:00,1,train,train,1,0,0
N043_G0022,N043,2026-02-02 20:00:00,2026-02-02 20:00:00,1,train,train,1,0,0
N043_G0023,N043,2026-02-03 00:00:00,2026-02-03 00:00:00,1,train,train,1,0,0
N043_G0024,N043,2026-02-06 13:00:00,2026-02-06 14:00:00,2,validation,validation,2,0,0
N043_G0025,N043,2026-02-10 19:00:00,2026-02-10 22:00:00,4,validation,validation,4,0,0
N043_G0026,N043,2026-02-11 19:00:00,2026-02-11 22:00:00,4,validation,validation,4,0,0
N043_G0027,N043,2026-02-12 21:00:00,2026-02-12 23:00:00,3,validation,validation,3,0,0
N043_G0028,N043,2026-02-14 15:00:00,2026-02-14 15:00:00,1,validation,validation,1,0,0
N043_G0029,N043,2026-02-17 00:00:00,2026-02-18 00:00:00,25,test,test,25,0,0
N043_G0030,N043,2026-02-18 07:00:00,2026-02-18 07:00:00,1,test,test,1,0,0
N043_G0031,N043,2026-02-19 19:00:00,2026-02-19 19:00:00,1,test,test,1,0,0
N043_G0032,N043,2026-02-20 08:00:00,2026-02-20 08:00:00,1,test,test,1,0,0
N043_G0033,N043,2026-02-20 12:00:00,2026-02-20 12:00:00,1,test,test,1,0,0
N043_G0034,N043,2026-02-22 00:00:00,2026-02-22 00:00:00,1,test,test,1,0,0
N043_G0035,N043,2026-02-22 07:00:00,2026-02-22 07:00:00,1,test,test,1,0,0
N043_G0036,N043,2026-02-23 20:00:00,2026-02-23 20:00:00,1,test,test,1,0,0
N043_G0037,N043,2026-02-24 10:00:00,2026-02-24 10:00:00,1,test,test,1,0,0
N044_G0001,N044,2025-12-08 15:00:00,2025-12-08 15:00:00,1,train,train,1,0,0
N044_G0002,N044,2025-12-09 01:00:00,2025-12-09 09:00:00,9,train,train,9,0,0
N044_G0003,N044,2025-12-10 02:00:00,2025-12-10 06:00:00,5,train,train,5,0,0
N044_G0004,N044,2025-12-11 08:00:00,2025-12-11 09:00:00,2,train,train,2,0,0
N044_G0005,N044,2026-01-02 20:00:00,2026-01-02 20:00:00,1,train,train,1,0,0
N044_G0006,N044,2026-01-03 03:00:00,2026-01-03 03:00:00,1,train,train,1,0,0
N044_G0007,N044,2026-01-07 14:00:00,2026-01-07 14:00:00,1,train,train,1,0,0
N044_G0008,N044,2026-01-12 07:00:00,2026-01-12 07:00:00,1,train,train,1,0,0
N044_G0009,N044,2026-01-14 20:00:00,2026-01-14 20:00:00,1,train,train,1,0,0
N044_G0010,N044,2026-01-15 20:00:00,2026-01-15 20:00:00,1,train,train,1,0,0
N044_G0011,N044,2026-01-16 00:00:00,2026-01-16 00:00:00,1,train,train,1,0,0
N044_G0012,N044,2026-01-19 13:00:00,2026-01-19 13:00:00,1,train,train,1,0,0
N044_G0013,N044,2026-01-20 00:00:00,2026-01-20 00:00:00,1,train,train,1,0,0
N044_G0014,N044,2026-01-20 22:00:00,2026-01-20 22:00:00,1,train,train,1,0,0
N044_G0015,N044,2026-01-24 15:00:00,2026-01-24 15:00:00,1,train,train,1,0,0
N044_G0016,N044,2026-01-26 15:00:00,2026-01-26 15:00:00,1,train,train,1,0,0
N044_G0017,N044,2026-01-26 22:00:00,2026-01-26 22:00:00,1,train,train,1,0,0
N044_G0018,N044,2026-01-28 22:00:00,2026-01-28 22:00:00,1,train,train,1,0,0
N044_G0019,N044,2026-01-30 01:00:00,2026-01-30 01:00:00,1,train,train,1,0,0
N044_G0020,N044,2026-02-07 22:00:00,2026-02-07 22:00:00,1,validation,validation,1,0,0
N044_G0021,N044,2026-02-10 19:00:00,2026-02-10 22:00:00,4,validation,validation,4,0,0
N044_G0022,N044,2026-02-11 19:00:00,2026-02-11 22:00:00,4,validation,validation,4,0,0
N044_G0023,N044,2026-02-12 21:00:00,2026-02-12 23:00:00,3,validation,validation,3,0,0
N044_G0024,N044,2026-02-14 14:00:00,2026-02-14 14:00:00,1,validation,validation,1,0,0
N044_G0025,N044,2026-02-17 00:00:00,2026-02-17 23:00:00,24,test,test,24,0,0
N044_G0026,N044,2026-02-19 00:00:00,2026-02-19 00:00:00,1,test,test,1,0,0
N044_G0027,N044,2026-02-19 22:00:00,2026-02-19 22:00:00,1,test,test,1,0,0
N045_G0001,N045,2025-12-09 01:00:00,2025-12-09 09:00:00,9,train,train,9,0,0
N045_G0002,N045,2025-12-10 02:00:00,2025-12-10 06:00:00,5,train,train,5,0,0
N045_G0003,N045,2025-12-11 08:00:00,2025-12-11 09:00:00,2,train,train,2,0,0
N045_G0004,N045,2025-12-31 23:00:00,2025-12-31 23:00:00,1,train,train,1,0,0
N045_G0005,N045,2026-01-03 15:00:00,2026-01-03 15:00:00,1,train,train,1,0,0
N045_G0006,N045,2026-01-13 15:00:00,2026-01-13 15:00:00,1,train,train,1,0,0
N045_G0007,N045,2026-01-13 21:00:00,2026-01-13 21:00:00,1,train,train,1,0,0
N045_G0008,N045,2026-01-15 18:00:00,2026-01-15 18:00:00,1,train,train,1,0,0
N045_G0009,N045,2026-01-17 06:00:00,2026-01-17 06:00:00,1,train,train,1,0,0
N045_G0010,N045,2026-01-17 14:00:00,2026-01-17 14:00:00,1,train,train,1,0,0
N045_G0011,N045,2026-01-17 17:00:00,2026-01-17 17:00:00,1,train,train,1,0,0
N045_G0012,N045,2026-01-18 13:00:00,2026-01-18 13:00:00,1,train,train,1,0,0
N045_G0013,N045,2026-01-22 17:00:00,2026-01-22 17:00:00,1,train,train,1,0,0
N045_G0014,N045,2026-01-24 17:00:00,2026-01-24 17:00:00,1,train,train,1,0,0
N045_G0015,N045,2026-01-25 07:00:00,2026-01-25 07:00:00,1,train,train,1,0,0
N045_G0016,N045,2026-01-25 14:00:00,2026-01-25 14:00:00,1,train,train,1,0,0
N045_G0017,N045,2026-01-26 12:00:00,2026-01-26 12:00:00,1,train,train,1,0,0
N045_G0018,N045,2026-01-28 04:00:00,2026-01-28 04:00:00,1,train,train,1,0,0
N045_G0019,N045,2026-01-29 10:00:00,2026-01-29 10:00:00,1,train,train,1,0,0
N045_G0020,N045,2026-01-29 21:00:00,2026-01-29 21:00:00,1,train,train,1,0,0
N045_G0021,N045,2026-01-30 15:00:00,2026-01-30 15:00:00,1,train,train,1,0,0
N045_G0022,N045,2026-02-02 11:00:00,2026-02-02 11:00:00,1,train,train,1,0,0
N045_G0023,N045,2026-02-03 15:00:00,2026-02-03 15:00:00,1,train,train,1,0,0
N045_G0024,N045,2026-02-07 01:00:00,2026-02-07 01:00:00,1,validation,validation,1,0,0
N045_G0025,N045,2026-02-07 10:00:00,2026-02-07 10:00:00,1,validation,validation,1,0,0
N045_G0026,N045,2026-02-10 19:00:00,2026-02-10 22:00:00,4,validation,validation,4,0,0
N045_G0027,N045,2026-02-11 18:00:00,2026-02-11 23:00:00,6,validation,validation,6,0,0
N045_G0028,N045,2026-02-12 16:00:00,2026-02-12 17:00:00,2,validation,validation,2,0,0
N045_G0029,N045,2026-02-12 21:00:00,2026-02-12 23:00:00,3,validation,validation,3,0,0
N045_G0030,N045,2026-02-13 06:00:00,2026-02-13 06:00:00,1,validation,validation,1,0,0
N045_G0031,N045,2026-02-13 14:00:00,2026-02-13 14:00:00,1,validation,validation,1,0,0
N045_G0032,N045,2026-02-13 17:00:00,2026-02-13 17:00:00,1,validation,validation,1,0,0
N045_G0033,N045,2026-02-17 00:00:00,2026-02-17 23:00:00,24,test,test,24,0,0
N045_G0034,N045,2026-02-18 07:00:00,2026-02-18 07:00:00,1,test,test,1,0,0
N045_G0035,N045,2026-02-18 14:00:00,2026-02-18 14:00:00,1,test,test,1,0,0
N045_G0036,N045,2026-02-22 07:00:00,2026-02-22 07:00:00,1,test,test,1,0,0
N045_G0037,N045,2026-02-22 14:00:00,2026-02-22 14:00:00,1,test,test,1,0,0
N045_G0038,N045,2026-02-23 11:00:00,2026-02-23 11:00:00,1,test,test,1,0,0
N045_G0039,N045,2026-02-24 10:00:00,2026-02-24 10:00:00,1,test,test,1,0,0
N045_G0040,N045,2026-02-24 21:00:00,2026-02-24 21:00:00,1,test,test,1,0,0
N046_G0001,N046,2025-12-09 00:00:00,2025-12-09 09:00:00,10,train,train,10,0,0
N046_G0002,N046,2025-12-10 02:00:00,2025-12-10 06:00:00,5,train,train,5,0,0
N046_G0003,N046,2025-12-11 08:00:00,2025-12-11 09:00:00,2,train,train,2,0,0
N046_G0004,N046,2026-01-01 17:00:00,2026-01-01 17:00:00,1,train,train,1,0,0
N046_G0005,N046,2026-01-13 16:00:00,2026-01-13 16:00:00,1,train,train,1,0,0
N046_G0006,N046,2026-01-15 21:00:00,2026-01-15 21:00:00,1,train,train,1,0,0
N046_G0007,N046,2026-01-24 16:00:00,2026-01-24 16:00:00,1,train,train,1,0,0
N046_G0008,N046,2026-01-25 20:00:00,2026-01-25 20:00:00,1,train,train,1,0,0
N046_G0009,N046,2026-01-28 23:00:00,2026-01-28 23:00:00,1,train,train,1,0,0
N046_G0010,N046,2026-01-29 01:00:00,2026-01-29 01:00:00,1,train,train,1,0,0
N046_G0011,N046,2026-01-29 04:00:00,2026-01-29 04:00:00,1,train,train,1,0,0
N046_G0012,N046,2026-01-30 14:00:00,2026-01-30 14:00:00,1,train,train,1,0,0
N046_G0013,N046,2026-02-02 10:00:00,2026-02-02 10:00:00,1,train,train,1,0,0
N046_G0014,N046,2026-02-02 17:00:00,2026-02-02 17:00:00,1,train,train,1,0,0
N046_G0015,N046,2026-02-04 00:00:00,2026-02-04 00:00:00,1,train,train,1,0,0
N046_G0016,N046,2026-02-04 02:00:00,2026-02-04 02:00:00,1,train,train,1,0,0
N046_G0017,N046,2026-02-04 23:00:00,2026-02-04 23:00:00,1,validation,validation,1,0,0
N046_G0018,N046,2026-02-10 19:00:00,2026-02-10 22:00:00,4,validation,validation,4,0,0
N046_G0019,N046,2026-02-11 19:00:00,2026-02-11 22:00:00,4,validation,validation,4,0,0
N046_G0020,N046,2026-02-12 12:00:00,2026-02-12 12:00:00,1,validation,validation,1,0,0
N046_G0021,N046,2026-02-12 16:00:00,2026-02-12 16:00:00,1,validation,validation,1,0,0
N046_G0022,N046,2026-02-12 21:00:00,2026-02-12 23:00:00,3,validation,validation,3,0,0
N046_G0023,N046,2026-02-17 00:00:00,2026-02-17 23:00:00,24,test,test,24,0,0
N046_G0024,N046,2026-02-18 20:00:00,2026-02-18 20:00:00,1,test,test,1,0,0
N046_G0025,N046,2026-02-22 20:00:00,2026-02-22 20:00:00,1,test,test,1,0,0
N046_G0026,N046,2026-02-23 10:00:00,2026-02-23 10:00:00,1,test,test,1,0,0
N046_G0027,N046,2026-02-23 17:00:00,2026-02-23 17:00:00,1,test,test,1,0,0
N046_G0028,N046,2026-02-24 01:00:00,2026-02-24 01:00:00,1,test,test,1,0,0
N046_G0029,N046,2026-02-24 04:00:00,2026-02-24 04:00:00,1,test,test,1,0,0
N047_G0001,N047,2025-12-09 01:00:00,2025-12-09 09:00:00,9,train,train,9,0,0
N047_G0002,N047,2025-12-10 02:00:00,2025-12-10 06:00:00,5,train,train,5,0,0
N047_G0003,N047,2025-12-11 08:00:00,2025-12-11 09:00:00,2,train,train,2,0,0
N047_G0004,N047,2025-12-27 02:00:00,2025-12-27 02:00:00,1,train,train,1,0,0
N047_G0005,N047,2026-01-02 17:00:00,2026-01-02 17:00:00,1,train,train,1,0,0
N047_G0006,N047,2026-01-02 23:00:00,2026-01-02 23:00:00,1,train,train,1,0,0
N047_G0007,N047,2026-01-03 21:00:00,2026-01-03 21:00:00,1,train,train,1,0,0
N047_G0008,N047,2026-01-04 13:00:00,2026-01-04 13:00:00,1,train,train,1,0,0
N047_G0009,N047,2026-01-12 03:00:00,2026-01-12 03:00:00,1,train,train,1,0,0
N047_G0010,N047,2026-01-12 11:00:00,2026-01-12 11:00:00,1,train,train,1,0,0
N047_G0011,N047,2026-01-16 13:00:00,2026-01-16 13:00:00,1,train,train,1,0,0
N047_G0012,N047,2026-01-16 16:00:00,2026-01-16 16:00:00,1,train,train,1,0,0
N047_G0013,N047,2026-01-18 14:00:00,2026-01-18 14:00:00,1,train,train,1,0,0
N047_G0014,N047,2026-01-20 10:00:00,2026-01-20 10:00:00,1,train,train,1,0,0
N047_G0015,N047,2026-01-21 23:00:00,2026-01-22 01:00:00,3,train,train,3,0,0
N047_G0016,N047,2026-01-22 14:00:00,2026-01-22 14:00:00,1,train,train,1,0,0
N047_G0017,N047,2026-01-23 05:00:00,2026-01-23 05:00:00,1,train,train,1,0,0
N047_G0018,N047,2026-01-24 09:00:00,2026-01-24 09:00:00,1,train,train,1,0,0
N047_G0019,N047,2026-01-26 16:00:00,2026-01-26 16:00:00,1,train,train,1,0,0
N047_G0020,N047,2026-01-26 21:00:00,2026-01-26 21:00:00,1,train,train,1,0,0
N047_G0021,N047,2026-01-27 19:00:00,2026-01-27 19:00:00,1,train,train,1,0,0
N047_G0022,N047,2026-01-28 01:00:00,2026-01-28 01:00:00,1,train,train,1,0,0
N047_G0023,N047,2026-01-28 23:00:00,2026-01-28 23:00:00,1,train,train,1,0,0
N047_G0024,N047,2026-01-29 11:00:00,2026-01-29 11:00:00,1,train,train,1,0,0
N047_G0025,N047,2026-02-01 17:00:00,2026-02-01 17:00:00,1,train,train,1,0,0
N047_G0026,N047,2026-02-06 04:00:00,2026-02-06 04:00:00,1,validation,validation,1,0,0
N047_G0027,N047,2026-02-10 19:00:00,2026-02-10 22:00:00,4,validation,validation,4,0,0
N047_G0028,N047,2026-02-11 13:00:00,2026-02-11 13:00:00,1,validation,validation,1,0,0
N047_G0029,N047,2026-02-11 18:00:00,2026-02-11 22:00:00,5,validation,validation,5,0,0
N047_G0030,N047,2026-02-12 21:00:00,2026-02-12 23:00:00,3,validation,validation,3,0,0
N047_G0031,N047,2026-02-17 00:00:00,2026-02-17 23:00:00,24,test,test,24,0,0
N047_G0032,N047,2026-02-19 10:00:00,2026-02-19 10:00:00,1,test,test,1,0,0
N047_G0033,N047,2026-02-20 19:00:00,2026-02-20 19:00:00,1,test,test,1,0,0
N047_G0034,N047,2026-02-24 11:00:00,2026-02-24 11:00:00,1,test,test,1,0,0
N047_G0035,N047,2026-02-25 13:00:00,2026-02-25 13:00:00,1,test,test,1,0,0
N048_G0001,N048,2025-12-09 01:00:00,2025-12-09 09:00:00,9,train,train,9,0,0
N048_G0002,N048,2025-12-10 01:00:00,2025-12-10 06:00:00,6,train,train,6,0,0
N048_G0003,N048,2025-12-11 08:00:00,2025-12-11 09:00:00,2,train,train,2,0,0
N048_G0004,N048,2025-12-16 21:00:00,2025-12-16 21:00:00,1,train,train,1,0,0
N048_G0005,N048,2025-12-31 23:00:00,2025-12-31 23:00:00,1,train,train,1,0,0
N048_G0006,N048,2026-01-01 19:00:00,2026-01-01 19:00:00,1,train,train,1,0,0
N048_G0007,N048,2026-01-03 06:00:00,2026-01-03 06:00:00,1,train,train,1,0,0
N048_G0008,N048,2026-01-03 15:00:00,2026-01-03 15:00:00,1,train,train,1,0,0
N048_G0009,N048,2026-01-07 20:00:00,2026-01-07 20:00:00,1,train,train,1,0,0
N048_G0010,N048,2026-01-11 23:00:00,2026-01-11 23:00:00,1,train,train,1,0,0
N048_G0011,N048,2026-01-14 14:00:00,2026-01-14 14:00:00,1,train,train,1,0,0
N048_G0012,N048,2026-01-17 18:00:00,2026-01-17 18:00:00,1,train,train,1,0,0
N048_G0013,N048,2026-01-18 06:00:00,2026-01-18 06:00:00,1,train,train,1,0,0
N048_G0014,N048,2026-01-18 10:00:00,2026-01-18 10:00:00,1,train,train,1,0,0
N048_G0015,N048,2026-01-19 09:00:00,2026-01-19 09:00:00,1,train,train,1,0,0
N048_G0016,N048,2026-01-22 08:00:00,2026-01-22 08:00:00,1,train,train,1,0,0
N048_G0017,N048,2026-01-22 23:00:00,2026-01-22 23:00:00,1,train,train,1,0,0
N048_G0018,N048,2026-01-23 19:00:00,2026-01-23 19:00:00,1,train,train,1,0,0
N048_G0019,N048,2026-01-23 21:00:00,2026-01-23 21:00:00,1,train,train,1,0,0
N048_G0020,N048,2026-01-26 00:00:00,2026-01-26 00:00:00,1,train,train,1,0,0
